C,W_real,Pi,A,N,R,realinterest,Y,Q,Z,S,Pi_star,x_aux_1,x_aux_2,MC,M_real,i_ann,pi_ann,r_real_ann,P,log_m_nominal,log_y,log_W_real,log_N,log_P,log_A,log_Z,nu
0.951484330476733,0.659268557276382,0.998272022595552,1.00539112569311,0.929308227426974,1.0076016286367,1.00900598141248,0.951484330476733,0.992453217341441,1,1.00019094390767,0.994951319721254,3.38642769007655,3.88560953650612,0.858233218064122,0.924703160907305,0.0302965734855009,-0.00691721361522609,0.035864652634292,0.998272022595552,-0.0800248614387437,-0.0497410375248526,-0.41623771078861,-0.0732993346527515,-0.00172930340380652,0.005376671395461,0,2.69557585404316e-18
0.962306776569764,0.648917696261962,0.993698833670387,1.02344669243304,0.924362298730711,1.00208596180061,1.00726189764213,0.962306776569763,0.997921513923149,1,1.00365768659413,0.98359444246474,3.09311325727059,3.687492203945,0.82736802644228,0.954980664642847,0.00832848934861601,-0.0253026238068266,0.028951536612833,0.991982949545673,-0.054425702744001,-0.038520975223821,-0.431557657439538,-0.0786073364431434,-0.0080551263091094,0.023177784363441,2.26640608798714e-18,1.89967769710612e-17
0.945198369929656,0.666046005391431,1.00088822979648,0.99826727301597,0.932408379006741,1.01073169448553,1.0098454521044,0.945198369929656,0.989383147403231,1,1.0028378426445,1.00270976123424,3.62380366989591,4.03396681444481,0.873569334321737,0.907919845560857,0.0426962653575187,0.00355115166261112,0.0391890673086854,0.992863642625369,-0.103749378801459,-0.0563467496143294,-0.406262469283611,-0.0699831439338563,-0.00716139908766797,-0.00173383174402347,8.78076483280405e-18,3.74957769119321e-17
0.952030505413253,0.661789552131977,0.99814490059277,1.00708586575555,0.929896126694996,1.00748111761928,1.00905696386476,0.952030505413253,0.99257179804275,1,1.002306222516,0.994592494070012,3.36844194610911,3.87033614969994,0.859700687114532,0.925650573772726,0.0298184046986607,-0.00742658556192847,0.0360666309475561,0.991021095838501,-0.0862915732503155,-0.0491692592584258,-0.412517385851222,-0.0726696253185592,-0.00901846756340193,0.00706092786379393,-1.3567960928957e-18,1.75369756450473e-17
0.953853985226574,0.659977352669382,0.997383050443993,1.00958808126456,0.929041410707846,1.00656709434491,1.00879476292058,0.953853985226575,0.993472464029655,1,1.00215824932837,0.992490782338851,3.30788206877311,3.83135433310717,0.854985468701719,0.930607619861727,0.0261891113691459,-0.0104811955184141,0.0350278404585578,0.988427385253198,-0.0835867669144923,-0.0472640160479988,-0.415189271138401,-0.0735850510180803,-0.0116395134010735,0.00954233730650917,2.61650782258782e-18,1.94347762855771e-17
0.9433568020734,0.665027866751382,1.00155280468585,0.995520911705578,0.932492656305011,1.01149309329687,1.00995708409769,0.9433568020734,0.988639318118795,1,1.00184321134684,1.00479494059659,3.69829301895443,4.08365698689055,0.874948069030188,0.903585211580185,0.0457065204270719,0.00620586476146026,0.0396308889081258,0.989961255390787,-0.111456885536761,-0.05829037877177,-0.407756871478369,-0.0698932985413198,-0.0100881112624758,-0.00448897891099914,3.87988066830298e-18,1.81125104996852e-17
0.940146486786405,0.665440644728506,1.00277611742858,0.991658876486181,0.933241462441236,1.01291762525814,1.0102198595692,0.940146486786405,0.987249990329929,1,1.00198542946835,1.00872281288341,3.83409473980088,4.17062010754177,0.87914695347176,0.895739023570928,0.0513338165161743,0.0110890006712597,0.0406707097797066,0.992709454058947,-0.117384199027519,-0.0616851943229629,-0.407156602151427,-0.0690942815656928,-0.0073168826380621,-0.0083761276924134,-1.90882457515474e-18,-3.14045953642202e-18
0.943715917060351,0.664735042215407,1.00140778610675,0.995896251376889,0.932341243834409,1.01132126359361,1.00991735238597,0.943715917060351,0.98880714645806,1,1.0016783189761,1.004338398528,3.68342047228435,4.07440124197123,0.874224714562064,0.904508717245238,0.0450272504645837,0.00562663304630871,0.0394736309571516,0.994106290526937,-0.106259870823696,-0.0579112235512909,-0.408186162680631,-0.0700549878258681,-0.00591046370953531,-0.00411207495071306,-3.74187207102825e-18,-1.65277475964589e-17
0.966286972603004,0.64304790967919,0.991893203434437,1.03259792046187,0.921996320033552,0.999856831270321,1.00636352181815,0.966286972603004,1.00016139006344,1,1.00760632088757,0.980277402411275,3.05020867672253,3.65064461838455,0.810709350833036,0.967331225334508,-0.00061019140498304,-0.0326074918351124,0.0253885937641374,0.986055454038058,-0.0479715775844819,-0.0344837326461613,-0.440234422228603,-0.0811501379164884,-0.0140629503375172,0.0320830172977147,-1.96349833386402e-18,4.62929414316308e-18
0.973109831496807,0.620633989553132,0.988160356954535,1.05818067068104,0.914627741906299,0.995012219880207,1.00361020076574,0.973109831496807,1.00514140354775,1,1.02361708804916,0.977957212817762,3.25630987767373,3.74723594513479,0.755803069411826,0.994272409546409,-0.0202631552590416,-0.0478870483369265,0.0144641663795327,0.97444248518577,-0.0348665002444065,-0.0279509908488372,-0.473315634601978,-0.0890729287506281,-0.0260135332272161,0.0565543177262311,1.14039582863928e-17,5.55958721116894e-17
0.965785461911027,0.66231791967717,0.992787384819071,1.0380956834314,0.927349798872701,1.00114502901532,1.00749782270229,0.965785461911028,0.99887243380873,1,1.02121830232818,0.982141235800355,3.05665669962848,3.63728015410753,0.828691807763231,0.962102431652007,0.00454439215984359,-0.0289986599920757,0.0298878699319563,0.967449872017115,-0.0724179237502607,-0.0350010610456198,-0.411970906091862,-0.0753939690092482,-0.0331337730939883,0.03734048851297,1.64580612885394e-17,8.64501242191703e-17
