C,W_real,Pi,A,N,R,realinterest,Y,Q,Z,S,Pi_star,x_aux_1,x_aux_2,MC,M_real,i_ann,pi_ann,r_real_ann,P,log_m_nominal,log_y,log_W_real,log_N,log_P,log_A,log_Z,nu
0.950386845917045,0.677947737302583,1.00006324234129,0.99979710716897,0.934671847842735,1.01017119588186,1.01011268190165,0.950386845917045,0.989931215663176,1,1.00001790092002,1.00018993108055,3.45902723757177,3.88845064847835,0.888967579378656,0.914810917924519,0.0404792695160156,0.000252961373711155,0.0402475635545713,1.00067859360872,-0.0883595184684822,-0.0508861704306349,-0.388685046727833,-0.0675597752594397,0.000678363480997414,-0.000202913416318151,-2.02017124312099e-18,1.63739646123163e-19
0.950447920494107,0.677917402984585,1.00003902081244,0.999874436566786,0.934651471059895,1.01014261061667,1.01010603233651,0.950447920494107,0.989959228976957,1,1.00001354144618,1.00011714001151,3.45667972665112,3.88694309494897,0.888855177960626,0.914967312458048,0.0403660781380613,0.000156080210283087,0.040221231496758,1.00071764089308,-0.0881495548205734,-0.0508219096962593,-0.388729792119655,-0.067581576484679,0.000717383520808728,-0.00012557131696117,-3.6041006806594e-19,1.00894795774807e-19
0.950142325889898,0.678033952539593,1.00015905477066,0.999477806799791,0.934743723353445,1.01028387464596,1.01013784462433,0.950142325889898,0.98982080688261,1,1.0000119987017,1.00047845780878,3.46844146256049,3.89453787391683,0.88938307475105,0.91419105415156,0.040925421506411,0.000636168522300263,0.0403472055312416,1.00087680977524,-0.0888392720227746,-0.0511434878956115,-0.388557883439915,-0.0674828791088607,0.000876425642629232,-0.000522329590558985,-2.2304546336772e-19,-7.10515194693398e-20
0.950437557790259,0.67791540686205,1.00004290114154,0.999859037790047,0.934652958757894,1.01014711321448,1.01010688359618,0.950437557790259,0.98995481636475,1,1.0000091360275,1.000128797229,3.45707470960076,3.88720600600788,0.888867582629818,0.914941961493123,0.0403839076497919,0.000171600891043311,0.0402246024665048,1.00091974852274,-0.0879753198500043,-0.0508328127150788,-0.388732736580141,-0.0675799847730124,0.000919325825003357,-0.00014097214604681,-9.27601462679218e-19,6.83938394720022e-20
0.949602968756419,0.678233399768983,1.00037053324542,0.99878489827381,0.934904874400957,1.0105325932571,1.01019319589416,0.949602968756419,0.989577186030773,1,1.00001679427661,1.00111864577173,3.48938792118921,3.90804572462243,0.890299201243743,0.912824598914058,0.0419100476444331,0.00148185869794356,0.040566382479155,1.00129062241835,-0.0899217355634748,-0.0517113061464972,-0.38826377245675,-0.0673104932620506,0.0012897904879006,-0.00121584056077396,-2.50399185747143e-19,-2.85757186820163e-19
0.949531169174411,0.678267668563263,1.00039891591487,0.998695991460057,0.934928460058628,1.01056604860082,1.01020080686576,0.949531169174411,0.989544425532694,1,1.0000241465026,1.00120491812388,3.49219831847403,3.90984552556518,0.890427428820946,0.912641665529523,0.0420424720363877,0.00159534577753886,0.0405965190434675,1.00169005294197,-0.0897233217694528,-0.0517869186013737,-0.388213247890572,-0.0672852658578396,0.00168862672621636,-0.00130485949845319,-2.15845426188506e-18,-1.98416776881097e-19
0.950545348404299,0.677884517296633,1.00000087477796,1.00000300918828,0.934623242488052,1.01009775608004,1.0100960086581,0.950545348404299,0.990003189241405,1,1.00001811001482,1.00000262429716,3.452948030878,3.88452574405818,0.888690057923047,0.91521430420192,0.0401884575405518,3.49911328192194e-06,0.0401815377295104,1.00169092919535,-0.0869075276423433,-0.0507194076002748,-0.388778303574938,-0.0676117791949325,0.00168950118990159,3.00918404460182e-06,-2.31638448856475e-18,2.81271720624121e-19
0.951145133833673,0.677627464715244,0.999764119404013,1.00078519152422,0.934434455518187,1.00981867871863,1.01003165613207,0.951145133833673,0.990276790358148,1,1.00001753855245,0.999295181082969,3.43012316777481,3.86978720797466,0.887614065702624,0.916746316294684,0.0390831548499608,-0.000943633609461674,0.0399266923006269,1.00145464986863,-0.0854708954755145,-0.0500886148132259,-0.389157577686086,-0.0678137925745719,0.00145359278379958,0.000784883422640985,5.34539218478464e-21,3.84033218001148e-19
0.951530874581914,0.677458660205832,0.999611592223312,1.00129416082348,0.934312123997642,1.00963876737377,1.00998965717333,0.951530874581914,0.990453251544242,1,1.00002390362469,0.99884240482594,3.41559654441552,3.86039079719884,0.886911453534512,0.917734367373918,0.0383704431911957,-0.00155393262924924,0.0397603614610372,1.00106567735164,-0.0847821740448859,-0.0496831410713934,-0.389406725365883,-0.0679447168588978,0.00106510973420951,0.00129332411927872,1.39478033428981e-18,3.7568834544761e-19
0.952065773502016,0.677223772007016,0.999399863816814,1.00200837329174,0.934142322942437,1.0093889124059,1.00993076946288,0.952065773502016,0.990698419185278,1,1.00004353598669,0.998217711149995,3.39564799731143,3.84746200501669,0.88592742585686,0.919107455330127,0.0373804423624867,-0.00240126421525398,0.0395271334028301,1.00046490210033,-0.0838874210303028,-0.0491211479707973,-0.389753519041869,-0.0681264742142142,0.000464793867138229,0.00200635920709027,2.29889143006828e-18,4.55305907114805e-19
0.950096086822644,0.678083383483107,1.00017823148377,0.999428191793051,0.934766450392971,1.01030678503629,1.01014386762283,0.950096086822644,0.989798361055277,1,1.00003501156514,1.00053631916201,3.47024197609254,3.89565833214645,0.889492359495988,0.914068415668119,0.0410161291832695,0.00071286245008585,0.0403710556558457,1.00064321641815,-0.0892068464011142,-0.0511921543252511,-0.388484983374993,-0.0674585658099484,0.000643009679368486,-0.000571971751643066,3.56758763285825e-18,-4.12971571033115e-19
0.951041328109001,0.677689402594397,0.999805677932331,1.00065439993429,0.93447193538403,1.009867866369,1.01004354278638,0.951041328109001,0.990228556920288,1,1.00002890966185,0.999418951271728,3.43405980819217,3.87230955550335,0.887817600282727,0.916477956870942,0.0392779876801686,-0.000777363757541774,0.0399737664215136,1.00044876939554,-0.08676859339334,-0.05019775870857,-0.389066176579258,-0.0677736835741376,0.000448668703788949,0.000654185907966887,-1.01573541923963e-18,1.63012627131162e-19
0.951847464066352,0.677328585778294,0.999486594222279,1.00171854386106,0.934214084750335,1.00949137233563,1.00995524566961,0.951847464066352,0.990597866793287,1,1.00004040758306,0.998473071943055,3.40376609887339,3.85271561980008,0.886338602215557,0.918545149338264,0.0377864490803728,-0.00205414980042724,0.0396240744512959,0.999935133357984,-0.0850290747591826,-0.0493504777795053,-0.38959875399844,-0.0680496552437869,-6.4868721425901e-05,0.00171706885447045,1.1624477989723e-18,4.35430511263177e-19
0.952537374699951,0.677020687886163,0.999213131288079,1.0026473188778,0.933993775801183,1.00916849717596,1.00987841745246,0.952537374699951,0.990914799686184,1,1.00007414231079,0.99767039442837,3.37824578341477,3.83615357491849,0.885055464216059,0.920320122219467,0.0365068881809642,-0.00314871085015801,0.0393197787958715,0.999148315629796,-0.0838857049981759,-0.0486259164291301,-0.390053462920894,-0.0682855092983527,-0.000852046458487043,0.00264382090362036,3.05274714140913e-18,5.71100657988373e-19
0.953046068087922,0.676811252644164,0.99901182693042,1.00334744469894,0.933836256864118,1.00893088133662,1.00982171735206,0.953046068087922,0.991148170825127,1,1.00012430154857,0.99708409845772,3.35966605683262,3.82404233935374,0.884116030202706,0.921629405160441,0.0355649525066576,-0.00395463951714764,0.0390951900370906,0.998160982765228,-0.0834526766528513,-0.0480920017767745,-0.390362896829506,-0.0684541790105463,-0.001840707138552,0.00334185448890882,4.70258299464802e-18,6.11557877405566e-19
0.953120079386111,0.676826518292457,0.998984013454379,1.0034645595682,0.933825965745667,1.00889854092045,1.00981527036003,0.953120079386111,0.991179941855516,1,1.00016536528891,0.99700338771319,3.35699538294485,3.8222412235694,0.884021298506421,0.921812357731338,0.0354367346772067,-0.00406600412334985,0.0390696526950799,0.997146861321451,-0.0842706773813175,-0.0480143436170696,-0.390340343813849,-0.0684652000393558,-0.00285721133098054,0.00345857183505128,5.94625628548331e-18,4.89125958284541e-19
0.953017171582299,0.676918605707821,0.9990263792508,1.0033379553145,0.933871544364525,1.00894910248681,1.00982882127924,0.953017171582299,0.991130271269485,1,1.00018991810996,0.997126348400757,3.36075168676971,3.82462940412176,0.884258474559154,0.921538718834336,0.0356371910544897,-0.00389637333203058,0.0391233293072672,0.996176013854168,-0.0855416857589314,-0.0481223232364615,-0.390204280383884,-0.0684163914294844,-0.00383130995361334,0.00333239673904333,6.15429408448296e-18,3.60485016925373e-19
0.9526017885549,0.67714363769249,0.999192513107307,1.00278322767701,0.934015066070316,1.00914579219063,1.00987728658203,0.9526017885549,0.990937094330156,1,1.00018750851663,0.99761016229203,3.37593931701266,3.83446104450113,0.885076198248166,0.920460423919313,0.0364168926679298,-0.00323124893866295,0.0393152994973604,0.995371611022304,-0.0875203429839452,-0.0485582931896842,-0.389871867209505,-0.0682627148039641,-0.00463912845473721,0.00277936169714846,5.92939975252938e-18,1.61689335674248e-19
0.95189977244378,0.677468602827668,0.999471165869928,1.00184044570212,0.934242438503591,1.00947493257304,1.00995596182344,0.95189977244378,0.990613999118415,1,1.00015974475921,0.998427590461103,3.40188329347255,3.85128636030544,0.88639424598794,0.918652025919123,0.0377213078077651,-0.00211589527487653,0.0396269108024698,0.994845222923014,-0.0900159633486298,-0.0492955239013728,-0.389392050426601,-0.0680193053050455,-0.00516810683843837,0.0018387541696032,4.94400551965981e-18,-8.01803932275612e-20
0.952567051381131,0.677129113955846,0.99920531506394,1.00272647521309,0.934017871476651,1.00916058619614,1.00987997801063,0.952567051381131,0.990922567617466,1,1.00016366957849,0.997647558537147,3.37720290693318,3.83532066553022,0.885113236804241,0.920375994101124,0.0364755316643321,-0.00318000039458716,0.0393259599508002,0.994054629718948,-0.0889360581188385,-0.0485947608291069,-0.389893315680658,-0.0682597109703101,-0.00596310869609862,0.00272276512455223,3.26928831050383e-18,3.05069599839973e-19
0.950454881070715,0.678066922036076,1.00004117852523,0.999931812820172,0.934691326950075,1.01014680462173,1.01011122144794,0.950454881070715,0.989955118800139,1,1.00012293485481,1.00012362204606,3.45647885983904,3.88661647493524,0.888985373669247,0.914959691585497,0.0403826856555826,0.000164710712806101,0.0402417802161322,0.994095563524459,-0.0947972037670942,-0.0508145861687857,-0.388509260804317,-0.0675389349271063,-0.00592193636792189,-6.81894995061159e-05,4.8431928922221e-18,-5.05791878916557e-19
0.949753301690626,0.678297362255688,1.00031544085456,0.999014741494759,0.934892908095414,1.01046911051969,1.01018243543779,0.949753301690626,0.989639356218562,1,1.00009973088017,1.00095142421743,3.48357914601513,3.90414768405824,0.890157001619863,0.913185366168303,0.0416587555053484,0.00126156461252009,0.0405237747617031,0.994409142619487,-0.0964229303538617,-0.0515530081683961,-0.388169471653557,-0.0673232926970321,-0.0056065451216747,-0.000985744191407476,-1.21124763246939e-19,-5.25682596980141e-19
0.948507905552836,0.678703085475965,1.00080128634071,0.997435598757954,0.935250124149446,1.01103952582532,1.01030584597787,0.948507905552836,0.989081013834114,1,1.00012198484709,1.00243701924304,3.53270585099417,3.93579222985504,0.892179937231494,0.910049620857003,0.0439161417313093,0.00320386488930547,0.0410124107428368,0.995205953981069,-0.0990616783823231,-0.0528651365468305,-0.387571520721431,-0.0669412768349201,-0.00480557825373364,-0.00256769494983873,-1.75017068436212e-18,-7.50096076562178e-19
0.948658923455648,0.678678496306804,1.00074321813109,0.997631340274789,0.935213569207862,1.01097165181026,1.01029200727398,0.948658923455648,0.989147418377023,1,1.00013226728654,1.00225815707678,3.52668987403972,3.93189435279854,0.891961540033073,0.910424921179754,0.0436476006953009,0.00297177067990419,0.0409576202968096,0.995945612675139,-0.097906431160526,-0.0527059359906435,-0.387607748998926,-0.0669803626016565,-0.0040626315145615,-0.00237146942797858,-4.55529168527454e-18,-3.59516610661702e-19
0.949579912274139,0.678371420518593,1.00038371416407,0.998796555879672,0.934947461510557,1.0105494985159,1.01020051144578,0.949579912274139,0.989560631598502,1,1.00011028713587,1.00115869928256,3.49034793824564,3.9084954722043,0.89045931375782,0.912744867977878,0.0419769633483544,0.00153456255076,0.0405953492987769,0.996327771870506,-0.0949778621838046,-0.0517355862971038,-0.388060297063248,-0.0672649421532289,-0.00367898793087683,-0.00120416883444861,-4.20758490309002e-18,1.43714026811147e-19
0.950029610581421,0.678179066597695,1.00020658622112,0.999364836833807,0.934805911052054,1.01034091140582,1.01015346462554,0.950029610581421,0.989764928553355,1,1.00008599746979,1.00062194256896,3.47284478586631,3.89724601567214,0.889672322079939,0.913888076478337,0.0411512397993951,0.000826259598426017,0.0404090579881903,0.996533599714796,-0.0935195904155381,-0.0512621245380204,-0.388343886124887,-0.0674163523173732,-0.00347242236658777,-0.000635364967352549,-2.13774619398096e-18,2.1978089682296e-19
0.949743326713345,0.678262280832774,1.00031810898963,0.998989685394727,0.93488520129854,1.01047182676541,1.01018196514941,0.949743326713345,0.989636695975661,1,1.00007204707586,1.00095951554694,3.48395003514935,3.90443711089833,0.890137614334702,0.913166521025093,0.0416695078992455,0.00127223377538728,0.0405219125679213,0.996850606448796,-0.0939913857550765,-0.0515635108692033,-0.388221191992267,-0.0673315362246127,-0.00315436369083422,-0.0010108253170438,-1.12827643440209e-18,-1.90130220847032e-20
0.950621377012716,0.677903465304878,0.999972537391888,1.00011777185991,0.934613516878299,1.01006491932682,1.01008990996207,0.950621377012716,0.990035373796775,1,1.00005407165855,0.999917650526096,3.45006060160969,3.88259692552797,0.888602618745112,0.915399690470462,0.0400584214654117,-0.000109851937108918,0.0401573867002291,0.996823230320566,-0.0915763151184927,-0.0506394265993825,-0.388750352446624,-0.0676221851694484,-0.00318182628795967,0.000117764925418991,-1.79467925902186e-18,3.1917672246824e-19
0.94893981043817,0.678513916047702,1.00063137764562,0.997960505977519,0.935112839812367,1.01083958629806,1.01026162446673,0.94893981043817,0.989276650195326,1,1.00006968761997,1.00191467363901,3.51549618020479,3.92479039411447,0.891441014472104,0.911143141117006,0.0431250367610367,0.00252471492557411,0.0408373254913824,0.997452603780266,-0.0956058913108081,-0.0524098965961815,-0.387850268212297,-0.0670880743232231,-0.00255064756734952,-0.00204157662181878,2.09204848847418e-19,-4.5300107769025e-19
0.948837837332459,0.678564513629903,1.00067169590473,0.997837717772514,0.935146884446585,1.01088710201158,1.01027233250747,0.948837837332459,0.98923015014336,1,1.00008531761806,1.00203834688692,3.51954760302289,3.92737456204779,0.891621836662046,0.91088379455793,0.0433130573211622,0.00268588330588529,0.0408797223058419,0.998122590085515,-0.095219092659283,-0.0525173606168641,-0.387775703007294,-0.067051668478086,-0.00187917551722354,-0.00216462333127168,-3.62286915574932e-18,-3.04874566516085e-19
0.949367256288,0.678398856413074,1.00046538938563,0.998510588702782,0.934996905719395,1.01064496412875,1.01022015623427,0.949367256288,0.989467157595639,1,1.00007999106879,1.00140729927388,3.49865519689684,3.91390941973672,0.890768893852465,0.912215532310101,0.0423548215855489,0.00186112500583814,0.0406731341863125,0.998587106238339,-0.0932928697350965,-0.0519595571879492,-0.388019854580345,-0.0672120594784791,-0.00141389320276743,-0.00149052156818986,-3.84098482350896e-18,1.51649630545429e-20
0.950632879521397,0.677907039655969,0.999968272790053,1.00013537623775,0.934612240695518,1.0100599855766,1.01008901405331,0.950632879521397,0.990040209737166,1,1.00006004281232,0.999904869600284,3.44962445670578,3.88230459369618,0.888590033227242,0.915427624189183,0.0400388830634393,-0.000126910849964988,0.040153838859639,0.998555423849737,-0.0898095945007651,-0.0506273266647589,-0.388745079883225,-0.0676235506436932,-0.00144562054871461,0.000135367075564803,-2.64572594449314e-18,4.88829578678895e-19
0.951236279803997,0.677631714016476,0.999729514282103,1.00091900946763,0.934417719530915,1.00977834444615,1.01002350349978,0.951236279803997,0.990316345678393,1,1.00005013664345,0.999192252042529,3.42669822099451,3.86751652846165,0.887489758181128,0.916972237171745,0.0389233832595665,-0.00108208912461023,0.0398944055149712,0.998285328737879,-0.0883942230071,-0.0499927914485688,-0.389151307021964,-0.067831703114679,-0.00171614283638974,0.000918587437007373,2.40476505812268e-19,4.92355197266983e-19
0.950889629055869,0.677769289855212,0.999866051733165,1.00046060206217,0.934523780747524,1.00993920128228,1.01006044512553,0.950889629055869,0.990158614212431,1,1.00003883156147,0.999599067394673,3.43982413114092,3.87601453504342,0.888104368189523,0.916087788865161,0.0395605292029851,-0.000535828934185168,0.0400407029487065,0.998151610089384,-0.0894931791316898,-0.0503572801330069,-0.388948300426554,-0.0677182040587094,-0.00185010022486943,0.000460496017746831,1.63248875330578e-18,1.4163323233285e-19
0.950973742237025,0.677722057842151,0.999832483669671,1.00056701941449,0.934494223383275,1.00989950844449,1.01005096551976,0.950973742237025,0.990197531165942,1,1.00003108125657,0.999498876743148,3.43662439785426,3.87396201781459,0.887942729522141,0.916304584246247,0.0394033172784574,-0.000670121418421281,0.0400031620182874,0.997984403309895,-0.0894240837071885,-0.0502688265293539,-0.389017990976444,-0.067749832889418,-0.00201763064288847,0.000566858719736233,8.18193623384766e-19,1.19230567014589e-19
0.950888316370934,0.677750002733317,0.999865930331868,1.00045258004539,0.934518719975566,1.00993884306876,1.01005980892505,0.950888316370934,0.990158965408747,1,1.00002456525752,0.999598704833184,3.43986563178329,3.87606692058602,0.8880881814481,0.916087749186748,0.0395591104527288,-0.00053631460389603,0.0400381834932664,0.997850603801966,-0.089794831611713,-0.050358660624387,-0.388976757748144,-0.0677236194247514,-0.00215170938562919,0.000452477661950129,1.00722881500643e-18,4.48035774546524e-20
0.952058692931002,0.677227697643408,0.999402694307541,1.00199912198299,0.934144795454291,1.00939226218668,1.00993158614231,0.952058692931002,0.990695131453395,1,1.00004378878826,0.998226033963603,3.39591096851373,3.84763159326984,0.885941270168897,0.919089121264096,0.0373937168074397,-0.0023899355026625,0.0395303680040233,0.997254581001945,-0.0871213566453869,-0.0491285852186658,-0.389747721961173,-0.0681238273485013,-0.00274919333570924,0.00199712639834591,8.03943658998839e-19,5.25123394965974e-19
0.952504322631827,0.677039796587948,0.999226382762972,1.00260385434656,0.934005530295445,1.00918419508058,1.00988230052351,0.952504322631827,0.99089938602153,1,1.00007519393355,0.997709123249293,3.37946171057761,3.83693825358422,0.88512136125995,0.92023422295299,0.0365691087219681,-0.00309566371974234,0.0393351591423404,0.996483085314715,-0.0866501121972583,-0.0486606167383693,-0.390025236506595,-0.0682729239536451,-0.00352311048843407,0.00260047019479258,3.55115400727926e-18,5.26622795455596e-19
0.952300571318086,0.677167808055055,0.999308382844315,1.00233996446194,0.934080814474675,1.00928143249136,1.0099065820196,0.952300571318086,0.990803919916288,1,1.00009006254633,0.997949155404203,3.38698004028441,3.84177458489155,0.885536311869363,0.919703258587512,0.0369544994679964,-0.00276742380934482,0.0394313336850613,0.99579389820871,-0.0879191402080396,-0.0488745549775053,-0.38983616661496,-0.0681923223274908,-0.00421496948194764,0.00233723101831302,4.62537447731276e-18,2.91873096214055e-19
0.953426348288482,0.676641126507643,0.998860761685879,1.00387153507689,0.933714797101962,1.0087523475524,1.00977836106995,0.953426348288482,0.991323586712872,1,1.00015856020933,0.996646622761548,3.34589544413338,3.81506628136742,0.883396174816168,0.92261243355819,0.0348570806611443,-0.0045595390115133,0.038923447388992,0.994659441426909,-0.0859007025019328,-0.0476930469847041,-0.39061433613083,-0.0685842578292251,-0.00535485699410016,0.00386405998094389,4.15661187591757e-18,7.23780992808287e-19
0.952980951747051,0.676929275290227,0.99904057995192,1.00328649119319,0.933881587180404,1.00896582161615,1.00983270334972,0.952980951747051,0.991113847791324,1,1.00018295528899,0.997167598171409,3.36206726592288,3.82549311036563,0.88432167913509,0.921446132319565,0.0357034736311511,-0.00383951583915926,0.0391387064554598,0.993705136859811,-0.0881256035486274,-0.0481603305617526,-0.39018851660126,-0.0684056372079015,-0.00631474908951491,0.00328110253266483,6.87722781280978e-18,3.6634547539512e-19
0.952702069568335,0.677088613661243,0.999152395881678,1.00291644981307,0.933980221817956,1.0090982957648,1.00986559958643,0.952702069568335,0.990983735685355,1,1.0001869683883,0.997493094211815,3.37226070362044,3.83208218164512,0.884878604378912,0.920720675212432,0.0362286248763728,-0.00339185010330934,0.0392690083786061,0.992862861295207,-0.089761225687118,-0.048453025278859,-0.389953136072174,-0.0683000221586629,-0.00716272146227764,0.00291220524921816,5.83798110865395e-18,2.16107025766169e-19
0.951887017111629,0.677473866278596,0.999476204528598,1.00182325954195,0.934246393972497,1.00948087532226,1.00995735432614,0.951887017111629,0.990608167439871,1,1.00015897233973,0.998442440588804,3.40235793207507,3.85159451665607,0.886417447164261,0.918619328406008,0.0377448556155526,-0.00209573004415589,0.0396324259056057,0.992342801763457,-0.0925701121715341,-0.0493089239779598,-0.389384280974179,-0.0680150713992438,-0.00768666177591604,0.00182159943680845,5.18065557221919e-18,-8.85029101719381e-20
0.950870819074489,0.677890514712358,0.999877122769934,1.00047200760739,0.934560905456697,1.00995347786539,1.01006689334355,0.950870819074489,0.990144617451545,1,1.00012013891512,0.9996321361608,3.44058741099524,3.87636162269344,0.888243854756396,0.916020848898258,0.0396170731215636,-0.000491539105363822,0.0400662388363361,0.992220865213631,-0.0955257022087189,-0.0503770617823138,-0.388769456818401,-0.0676784790072175,-0.00780954900933136,0.000471896248653448,3.23875955733619e-18,-3.67676907438693e-19
0.951309527037342,0.677662253588499,0.99970257669715,1.00103540460483,0.93441175207069,1.00974725091987,1.01001800932105,0.951309527037342,0.990346840872304,1,1.00009612963647,0.999112212308748,3.42396177421213,3.86566660652674,0.887414941490047,0.917149310678488,0.0388002116319422,-0.00118987004383281,0.0398726468255015,0.991925754796655,-0.094592008093548,-0.0499157919461497,-0.38910623937918,-0.0678380894866059,-0.00810701668429266,0.00103486894323289,8.38453941640185e-19,5.88937018040147e-21
0.95169632722782,0.67746621747625,0.999548721001621,1.00153956903005,0.934281720068748,1.00956545707744,1.00997469985693,0.95169632722782,0.990525173989658,1,1.00008629047937,0.998656445729155,3.40943447858815,3.85629757114512,0.886682992275036,0.918145250651843,0.0380799909704321,-0.0018055229869756,0.0397011234695209,0.991478117626671,-0.0939580640598591,-0.0495092744397416,-0.389395570551869,-0.0679772592224254,-0.00855839813048522,0.0015383851089387,1.83924805133601e-18,1.94458268611678e-19
